genetic;length;mass;exercise;smoking;alcohol;sugar;lifespan
83.0;173.0;73.0;2.0;17.0;9.0;4;70
79.0;191.0;83.0;3.0;5.0;8.0;2;88
81.0;186.0;108.0;1.0;7.0;8.0;2;70
80.0;181.0;70.0;2.0;0.0;6.0;3;89
82.0;178.0;97.0;3.0;20.0;6.0;1;87
80.0;170.0;86.0;3.0;3.0;6.0;4;91
82.0;173.0;66.0;2.0;1.0;7.0;2;88
81.0;167.0;74.0;3.0;11.0;5.0;4;86
81.0;177.0;92.0;1.0;19.0;1.0;2;63
77.0;171.0;84.0;1.0;14.0;8.0;2;58
78.0;165.0;103.0;2.0;3.0;2.0;2;78
81.0;185.0;69.0;3.0;1.0;2.0;2;104
81.0;201.0;69.0;1.0;5.0;1.0;5;71
79.0;191.0;62.0;0.0;19.0;7.0;3;54
81.0;183.0;90.0;1.0;17.0;10.0;3;53
78.0;175.0;89.0;1.0;12.0;5.0;4;61
80.0;187.0;69.0;2.0;16.0;5.0;1;82
81.0;180.0;66.0;4.0;18.0;7.0;2;92
80.0;166.0;70.0;1.0;20.0;3.0;3;61
80.0;191.0;79.0;1.0;17.0;7.0;2;68
80.0;171.0;88.0;3.0;5.0;1.0;2;94
79.0;166.0;108.0;2.0;9.0;1.0;2;74
79.0;193.0;74.0;2.0;1.0;9.0;2;92
78.0;175.0;85.0;2.0;0.0;9.0;2;84
78.0;192.0;81.0;1.0;14.0;3.0;3;72
80.0;178.0;74.0;2.0;9.0;6.0;3;75
77.0;161.0;66.0;2.0;14.0;6.0;3;73
80.0;202.0;65.0;1.0;5.0;4.0;1;87
80.0;214.0;65.0;0.0;10.0;6.0;2;71
82.0;172.0;81.0;0.0;17.0;6.0;2;58
82.0;201.0;71.0;1.0;13.0;8.0;2;75
79.0;185.0;95.0;2.0;20.0;8.0;3;63
83.0;177.0;64.0;1.0;13.0;6.0;2;71
79.0;192.0;63.0;3.0;5.0;2.0;2;101
79.0;172.0;80.0;2.0;3.0;1.0;3;85
78.0;193.0;61.0;1.0;14.0;6.0;2;73
78.0;189.0;85.0;3.0;13.0;6.0;2;87
79.0;171.0;79.0;1.0;6.0;4.0;3;75
81.0;199.0;61.0;3.0;3.0;9.0;1;99
80.0;195.0;72.0;1.0;20.0;6.0;1;64
83.0;196.0;89.0;3.0;0.0;1.0;2;101
81.0;203.0;81.0;1.0;17.0;8.0;1;73
80.0;208.0;79.0;1.0;9.0;3.0;3;73
80.0;190.0;76.0;2.0;15.0;7.0;3;76
77.0;203.0;69.0;2.0;22.0;7.0;3;72
80.0;189.0;104.0;1.0;16.0;7.0;3;62
79.0;181.0;76.0;1.0;0.0;5.0;2;79
76.0;202.0;81.0;1.0;4.0;0.0;3;75
79.0;182.0;79.0;0.0;7.0;3.0;3;68
80.0;180.0;108.0;1.0;12.0;2.0;2;65
79.0;165.0;74.0;1.0;4.0;7.0;1;77
80.0;182.0;63.0;1.0;11.0;6.0;3;64
80.0;166.0;70.0;1.0;20.0;9.0;3;58
79.0;166.0;88.0;0.0;3.0;8.0;2;63
81.0;184.0;76.0;1.0;0.0;9.0;2;75
81.0;192.0;69.0;3.0;8.0;5.0;3;97
79.0;186.0;82.0;1.0;9.0;3.0;2;78
80.0;186.0;100.0;3.0;1.0;3.0;5;86
78.0;172.0;67.0;1.0;0.0;4.0;4;76
80.0;196.0;83.0;1.0;19.0;0.0;2;75
83.0;155.0;86.0;2.0;6.0;8.0;2;76
80.0;163.0;71.0;1.0;19.0;0.0;1;65
79.0;192.0;92.0;3.0;14.0;4.0;2;93
82.0;163.0;70.0;2.0;11.0;8.0;3;72
80.0;174.0;61.0;1.0;13.0;8.0;2;63
80.0;180.0;77.0;2.0;11.0;6.0;3;76
81.0;164.0;64.0;1.0;10.0;9.0;4;65
80.0;170.0;93.0;3.0;3.0;8.0;2;90
80.0;161.0;73.0;2.0;21.0;7.0;2;70
80.0;166.0;60.0;2.0;13.0;3.0;2;77
77.0;199.0;71.0;2.0;8.0;8.0;2;82
82.0;155.0;75.0;1.0;12.0;8.0;4;62
80.0;210.0;95.0;1.0;0.0;4.0;3;77
81.0;196.0;96.0;1.0;17.0;10.0;3;64
81.0;187.0;101.0;4.0;22.0;9.0;2;81
80.0;179.0;79.0;1.0;1.0;3.0;1;82
81.0;207.0;83.0;1.0;7.0;8.0;3;75
80.0;185.0;69.0;1.0;11.0;7.0;1;75
81.0;191.0;63.0;1.0;9.0;4.0;3;75
81.0;172.0;67.0;1.0;7.0;8.0;3;67
78.0;169.0;110.0;1.0;1.0;5.0;2;68
80.0;169.0;70.0;3.0;1.0;9.0;3;87
81.0;172.0;65.0;3.0;2.0;6.0;2;102
81.0;175.0;96.0;0.0;0.0;6.0;4;63
80.0;208.0;89.0;2.0;0.0;2.0;1;96
81.0;171.0;70.0;1.0;11.0;5.0;2;76
80.0;203.0;72.0;2.0;17.0;4.0;1;77
80.0;170.0;69.0;1.0;4.0;3.0;1;83
82.0;172.0;94.0;3.0;13.0;4.0;1;94
81.0;196.0;69.0;1.0;9.0;9.0;1;76
79.0;198.0;73.0;3.0;19.0;5.0;2;89
80.0;155.0;80.0;1.0;20.0;7.0;1;60
79.0;188.0;71.0;2.0;15.0;8.0;2;80
79.0;201.0;90.0;1.0;16.0;7.0;2;69
81.0;166.0;72.0;3.0;20.0;7.0;3;75
77.0;200.0;85.0;2.0;8.0;6.0;2;82
79.0;194.0;89.0;2.0;9.0;8.0;3;80
77.0;174.0;78.0;1.0;4.0;9.0;3;70
77.0;185.0;86.0;3.0;18.0;7.0;2;75
77.0;183.0;67.0;3.0;10.0;9.0;3;86
81.0;195.0;64.0;2.0;5.0;0.0;2;94
80.0;179.0;66.0;2.0;5.0;4.0;2;86
81.0;172.0;71.0;2.0;3.0;4.0;3;82
80.0;191.0;64.0;2.0;9.0;8.0;1;85
83.0;198.0;75.0;2.0;4.0;4.0;2;94
78.0;167.0;79.0;1.0;17.0;7.0;4;55
83.0;189.0;93.0;2.0;1.0;3.0;2;89
81.0;192.0;65.0;1.0;12.0;8.0;2;75
80.0;178.0;64.0;2.0;19.0;5.0;2;74
79.0;184.0;80.0;1.0;4.0;8.0;2;72
81.0;171.0;77.0;2.0;17.0;3.0;3;74
79.0;173.0;79.0;3.0;11.0;6.0;4;86
82.0;195.0;100.0;2.0;4.0;9.0;3;76
78.0;207.0;75.0;1.0;1.0;0.0;2;89
80.0;206.0;65.0;1.0;15.0;5.0;3;74
79.0;159.0;71.0;2.0;7.0;3.0;4;72
79.0;184.0;93.0;1.0;14.0;9.0;2;61
80.0;185.0;89.0;3.0;21.0;5.0;2;79
82.0;175.0;67.0;3.0;12.0;9.0;2;89
80.0;194.0;95.0;2.0;3.0;9.0;3;75
80.0;198.0;72.0;1.0;4.0;1.0;1;90
78.0;170.0;64.0;1.0;11.0;9.0;2;63
78.0;181.0;61.0;1.0;12.0;3.0;2;70
81.0;172.0;79.0;2.0;1.0;9.0;3;78
80.0;164.0;87.0;1.0;9.0;9.0;2;64
79.0;184.0;87.0;1.0;14.0;5.0;2;62
80.0;164.0;88.0;3.0;0.0;8.0;3;86
81.0;195.0;90.0;2.0;19.0;10.0;2;68
79.0;202.0;83.0;0.0;4.0;7.0;2;70
79.0;188.0;72.0;1.0;17.0;9.0;2;63
83.0;173.0;63.0;1.0;12.0;9.0;3;69
82.0;188.0;67.0;2.0;20.0;7.0;1;76
80.0;183.0;88.0;1.0;19.0;6.0;3;52
83.0;184.0;69.0;3.0;0.0;7.0;2;99
79.0;171.0;63.0;1.0;1.0;3.0;4;80
77.0;175.0;84.0;3.0;5.0;6.0;1;88
81.0;181.0;101.0;1.0;21.0;8.0;2;59
78.0;187.0;87.0;1.0;10.0;5.0;2;68
82.0;175.0;63.0;0.0;21.0;7.0;1;63
80.0;175.0;86.0;3.0;0.0;7.0;4;85
79.0;192.0;92.0;1.0;1.0;8.0;1;78
82.0;172.0;97.0;2.0;7.0;7.0;2;77
83.0;156.0;72.0;2.0;0.0;4.0;4;86
78.0;170.0;91.0;1.0;17.0;6.0;3;60
80.0;169.0;78.0;2.0;2.0;6.0;4;77
80.0;184.0;98.0;2.0;3.0;3.0;4;76
81.0;174.0;109.0;0.0;0.0;7.0;4;59
79.0;187.0;85.0;2.0;2.0;5.0;3;85
79.0;162.0;70.0;2.0;18.0;6.0;3;70
81.0;169.0;71.0;3.0;3.0;8.0;3;93
82.0;199.0;83.0;1.0;2.0;8.0;3;76
81.0;169.0;79.0;1.0;16.0;9.0;3;64
79.0;185.0;107.0;1.0;5.0;6.0;2;71
83.0;168.0;63.0;1.0;17.0;5.0;1;77
80.0;187.0;78.0;3.0;9.0;5.0;3;92
79.0;179.0;75.0;2.0;12.0;3.0;4;79
82.0;199.0;66.0;1.0;17.0;6.0;2;67
81.0;175.0;88.0;0.0;0.0;4.0;3;71
79.0;192.0;86.0;1.0;21.0;3.0;2;65
81.0;173.0;99.0;0.0;0.0;6.0;1;67
80.0;191.0;63.0;2.0;1.0;4.0;3;93
82.0;177.0;67.0;3.0;21.0;1.0;2;91
80.0;170.0;71.0;1.0;20.0;5.0;3;58
79.0;178.0;93.0;0.0;22.0;5.0;4;44
81.0;190.0;72.0;1.0;0.0;3.0;2;88
80.0;175.0;94.0;2.0;2.0;7.0;2;84
78.0;170.0;89.0;2.0;0.0;7.0;3;79
80.0;170.0;62.0;1.0;8.0;7.0;3;72
81.0;171.0;80.0;1.0;1.0;7.0;2;71
82.0;168.0;67.0;1.0;5.0;8.0;2;76
80.0;184.0;71.0;4.0;0.0;9.0;1;107
83.0;197.0;66.0;1.0;3.0;9.0;3;78
80.0;184.0;72.0;1.0;13.0;4.0;2;76
78.0;177.0;100.0;1.0;13.0;9.0;2;59
83.0;175.0;75.0;1.0;19.0;6.0;4;61
77.0;189.0;65.0;1.0;17.0;8.0;3;63
83.0;165.0;80.0;2.0;20.0;8.0;1;71
77.0;198.0;70.0;2.0;7.0;3.0;2;88
80.0;164.0;65.0;1.0;12.0;5.0;2;71
81.0;166.0;92.0;2.0;7.0;0.0;4;81
81.0;171.0;85.0;2.0;20.0;9.0;3;70
80.0;190.0;74.0;1.0;12.0;6.0;1;78
82.0;175.0;95.0;1.0;3.0;6.0;3;73
81.0;184.0;94.0;2.0;8.0;8.0;1;80
82.0;168.0;90.0;3.0;21.0;7.0;4;69
83.0;181.0;73.0;2.0;15.0;5.0;3;76
80.0;199.0;85.0;3.0;2.0;5.0;3;92
79.0;183.0;92.0;1.0;0.0;8.0;1;78
78.0;174.0;65.0;2.0;1.0;7.0;3;84
79.0;191.0;64.0;1.0;7.0;4.0;1;82
78.0;182.0;72.0;0.0;4.0;1.0;3;72
78.0;205.0;62.0;3.0;7.0;4.0;3;96
80.0;162.0;73.0;2.0;3.0;2.0;3;80
80.0;185.0;67.0;2.0;15.0;7.0;1;80
81.0;164.0;86.0;1.0;18.0;7.0;2;60
79.0;201.0;75.0;1.0;6.0;10.0;3;72
81.0;207.0;83.0;1.0;11.0;9.0;5;67
82.0;198.0;90.0;1.0;0.0;1.0;2;87
79.0;160.0;64.0;1.0;16.0;1.0;3;67
82.0;164.0;69.0;1.0;12.0;5.0;1;75
80.0;173.0;74.0;1.0;17.0;9.0;2;60
81.0;181.0;94.0;2.0;3.0;3.0;3;86
79.0;178.0;63.0;3.0;14.0;6.0;2;85
80.0;171.0;89.0;1.0;6.0;8.0;4;64
83.0;210.0;73.0;2.0;3.0;8.0;1;97
79.0;186.0;82.0;1.0;8.0;7.0;2;71
80.0;208.0;79.0;1.0;8.0;8.0;2;77
83.0;193.0;86.0;1.0;17.0;3.0;3;66
81.0;187.0;89.0;1.0;2.0;8.0;2;76
79.0;172.0;72.0;2.0;11.0;3.0;2;79
77.0;184.0;65.0;2.0;0.0;6.0;1;93
81.0;184.0;74.0;2.0;8.0;8.0;3;78
79.0;154.0;61.0;3.0;14.0;5.0;2;90
78.0;170.0;75.0;1.0;0.0;8.0;4;63
78.0;189.0;64.0;2.0;22.0;9.0;2;68
82.0;181.0;76.0;2.0;9.0;9.0;2;78
81.0;182.0;97.0;1.0;19.0;0.0;2;70
79.0;172.0;78.0;2.0;12.0;6.0;1;75
83.0;165.0;95.0;3.0;16.0;5.0;2;81
82.0;179.0;60.0;3.0;7.0;2.0;1;101
81.0;184.0;83.0;1.0;0.0;1.0;2;86
80.0;170.0;81.0;1.0;3.0;8.0;2;72
80.0;180.0;60.0;2.0;6.0;8.0;2;86
78.0;171.0;96.0;3.0;0.0;8.0;3;88
80.0;190.0;99.0;1.0;14.0;8.0;2;60
80.0;170.0;82.0;2.0;1.0;5.0;2;84
82.0;179.0;69.0;3.0;18.0;0.0;3;87
79.0;188.0;77.0;2.0;21.0;8.0;2;69
80.0;171.0;62.0;1.0;14.0;10.0;3;62
84.0;182.0;75.0;0.0;18.0;6.0;2;63
82.0;180.0;106.0;2.0;13.0;3.0;4;72
79.0;195.0;73.0;2.0;10.0;4.0;2;85
78.0;167.0;68.0;3.0;1.0;7.0;4;91
76.0;173.0;77.0;2.0;18.0;8.0;3;64
81.0;193.0;94.0;3.0;14.0;3.0;3;84
79.0;171.0;78.0;1.0;7.0;10.0;2;62
81.0;178.0;99.0;1.0;0.0;1.0;1;85
80.0;185.0;79.0;1.0;11.0;8.0;4;61
78.0;192.0;64.0;2.0;20.0;4.0;2;75
78.0;166.0;62.0;2.0;3.0;7.0;3;79
79.0;187.0;75.0;1.0;0.0;7.0;2;83
81.0;193.0;80.0;1.0;15.0;2.0;2;78
81.0;181.0;70.0;3.0;6.0;7.0;1;99
80.0;155.0;76.0;0.0;18.0;2.0;2;56
78.0;191.0;82.0;2.0;1.0;9.0;2;89
83.0;175.0;72.0;2.0;0.0;0.0;1;99
81.0;188.0;63.0;2.0;20.0;4.0;3;75
80.0;176.0;61.0;1.0;14.0;9.0;2;67
76.0;214.0;79.0;1.0;17.0;1.0;2;66
80.0;203.0;97.0;1.0;11.0;8.0;2;67
80.0;172.0;64.0;3.0;13.0;9.0;3;80
79.0;194.0;81.0;1.0;20.0;5.0;1;69
82.0;195.0;67.0;2.0;8.0;4.0;3;89
80.0;192.0;78.0;1.0;12.0;7.0;3;71
78.0;189.0;78.0;2.0;11.0;7.0;2;77
82.0;189.0;84.0;3.0;9.0;8.0;1;94
82.0;181.0;80.0;1.0;0.0;10.0;4;71
81.0;205.0;69.0;1.0;3.0;8.0;4;76
79.0;174.0;72.0;2.0;0.0;8.0;4;80
82.0;184.0;77.0;3.0;0.0;4.0;2;98
78.0;194.0;87.0;1.0;1.0;5.0;1;82
79.0;178.0;83.0;1.0;8.0;7.0;3;69
77.0;198.0;72.0;2.0;15.0;0.0;1;89
82.0;168.0;68.0;2.0;0.0;4.0;3;93
80.0;164.0;66.0;1.0;0.0;9.0;4;73
77.0;198.0;82.0;1.0;1.0;1.0;2;85
79.0;205.0;75.0;1.0;1.0;8.0;3;78
78.0;198.0;80.0;2.0;13.0;9.0;3;75
80.0;192.0;76.0;1.0;18.0;6.0;2;65
78.0;160.0;73.0;1.0;18.0;3.0;2;64
82.0;180.0;86.0;2.0;10.0;6.0;3;80
80.0;190.0;80.0;1.0;15.0;5.0;3;67
81.0;194.0;65.0;3.0;4.0;5.0;3;98
78.0;178.0;90.0;1.0;5.0;8.0;4;65
80.0;173.0;84.0;2.0;1.0;8.0;3;80
77.0;212.0;111.0;3.0;8.0;3.0;3;84
80.0;167.0;70.0;3.0;1.0;9.0;3;90
79.0;191.0;62.0;2.0;5.0;2.0;1;92
78.0;189.0;63.0;1.0;0.0;2.0;2;86
78.0;179.0;88.0;1.0;9.0;3.0;5;62
82.0;181.0;94.0;1.0;15.0;9.0;2;64
77.0;155.0;64.0;2.0;11.0;6.0;2;76
81.0;177.0;73.0;1.0;1.0;1.0;1;84
77.0;200.0;97.0;0.0;11.0;9.0;3;53
79.0;183.0;97.0;2.0;11.0;1.0;5;71
82.0;174.0;97.0;2.0;11.0;8.0;1;82
81.0;192.0;109.0;1.0;6.0;7.0;5;64
79.0;207.0;86.0;1.0;17.0;9.0;3;59
80.0;201.0;72.0;1.0;12.0;5.0;3;70
80.0;199.0;65.0;2.0;18.0;3.0;3;75
77.0;169.0;65.0;2.0;20.0;7.0;3;69
77.0;190.0;87.0;1.0;7.0;3.0;4;71
80.0;164.0;79.0;1.0;1.0;2.0;3;81
83.0;183.0;61.0;3.0;11.0;8.0;2;92
79.0;190.0;76.0;2.0;14.0;6.0;2;77
81.0;187.0;76.0;1.0;1.0;8.0;4;75
79.0;206.0;82.0;2.0;12.0;5.0;1;88
79.0;211.0;97.0;1.0;7.0;9.0;4;67
80.0;177.0;82.0;2.0;4.0;5.0;1;87
84.0;179.0;90.0;1.0;7.0;7.0;3;66
80.0;169.0;67.0;2.0;21.0;8.0;3;67
81.0;208.0;61.0;1.0;19.0;8.0;1;74
83.0;179.0;98.0;1.0;15.0;4.0;2;70
79.0;162.0;79.0;1.0;1.0;9.0;2;74
80.0;202.0;101.0;2.0;13.0;3.0;4;74
81.0;193.0;67.0;2.0;15.0;10.0;3;76
81.0;182.0;81.0;2.0;17.0;4.0;2;82
79.0;181.0;81.0;1.0;18.0;4.0;1;69
78.0;181.0;90.0;1.0;18.0;1.0;3;62
76.0;175.0;74.0;2.0;0.0;9.0;3;75
80.0;189.0;81.0;3.0;11.0;5.0;5;80
80.0;181.0;71.0;1.0;8.0;0.0;3;77
79.0;185.0;70.0;2.0;21.0;7.0;2;67
80.0;176.0;75.0;2.0;2.0;6.0;4;83
78.0;189.0;93.0;1.0;16.0;6.0;2;59
78.0;190.0;66.0;2.0;21.0;5.0;2;76
78.0;172.0;92.0;1.0;7.0;7.0;4;59
78.0;186.0;67.0;1.0;5.0;6.0;1;77
77.0;165.0;92.0;2.0;0.0;7.0;2;75
82.0;191.0;75.0;1.0;6.0;6.0;2;74
80.0;193.0;72.0;3.0;14.0;8.0;3;84
82.0;198.0;91.0;3.0;14.0;7.0;2;88
79.0;163.0;70.0;0.0;12.0;4.0;3;57
80.0;196.0;73.0;1.0;0.0;9.0;1;81
81.0;185.0;67.0;1.0;22.0;7.0;3;60
82.0;203.0;82.0;2.0;21.0;9.0;3;68
82.0;193.0;78.0;3.0;8.0;5.0;2;92
78.0;181.0;66.0;1.0;13.0;9.0;2;66
79.0;208.0;87.0;2.0;14.0;5.0;4;75
79.0;170.0;75.0;1.0;10.0;5.0;2;68
80.0;160.0;62.0;2.0;9.0;8.0;2;76
82.0;167.0;93.0;1.0;16.0;9.0;5;51
81.0;187.0;86.0;1.0;15.0;2.0;2;71
79.0;175.0;80.0;2.0;0.0;9.0;3;77
78.0;186.0;89.0;2.0;18.0;10.0;4;63
82.0;165.0;63.0;2.0;1.0;2.0;3;89
77.0;182.0;77.0;1.0;8.0;8.0;3;60
81.0;208.0;68.0;2.0;9.0;3.0;2;91
80.0;157.0;93.0;1.0;0.0;10.0;4;57
79.0;195.0;74.0;2.0;0.0;3.0;1;94
80.0;189.0;82.0;2.0;13.0;8.0;3;77
82.0;185.0;70.0;2.0;19.0;1.0;1;81
81.0;169.0;77.0;1.0;1.0;6.0;2;74
81.0;178.0;72.0;3.0;3.0;6.0;2;95
84.0;186.0;82.0;2.0;10.0;6.0;2;91
81.0;178.0;97.0;1.0;6.0;7.0;2;76
80.0;169.0;78.0;2.0;15.0;4.0;3;77
78.0;162.0;76.0;1.0;12.0;8.0;1;69
79.0;172.0;77.0;1.0;17.0;1.0;1;73
77.0;174.0;96.0;3.0;17.0;8.0;1;80
84.0;194.0;78.0;1.0;0.0;1.0;2;84
79.0;173.0;95.0;2.0;12.0;9.0;3;67
78.0;189.0;81.0;3.0;17.0;10.0;2;76
80.0;177.0;74.0;4.0;22.0;8.0;1;88
77.0;187.0;88.0;2.0;0.0;1.0;3;81
80.0;173.0;82.0;2.0;10.0;6.0;2;74
79.0;156.0;74.0;1.0;10.0;9.0;3;60
80.0;205.0;81.0;2.0;15.0;8.0;3;78
81.0;181.0;97.0;1.0;2.0;8.0;3;70
78.0;194.0;85.0;2.0;16.0;7.0;2;72
79.0;174.0;73.0;1.0;17.0;1.0;4;60
83.0;205.0;74.0;1.0;4.0;7.0;1;85
78.0;184.0;68.0;0.0;4.0;2.0;2;72
79.0;190.0;64.0;4.0;3.0;9.0;3;99
79.0;195.0;67.0;3.0;17.0;8.0;1;88
78.0;198.0;85.0;2.0;19.0;6.0;1;74
81.0;201.0;79.0;1.0;14.0;1.0;2;78
79.0;192.0;97.0;1.0;5.0;6.0;3;65
83.0;210.0;91.0;3.0;12.0;7.0;4;85
77.0;185.0;64.0;2.0;1.0;5.0;4;82
82.0;204.0;71.0;1.0;15.0;6.0;2;68
80.0;198.0;80.0;1.0;0.0;10.0;2;74
79.0;181.0;70.0;1.0;1.0;9.0;3;77
83.0;184.0;94.0;2.0;16.0;9.0;3;74
79.0;178.0;69.0;1.0;22.0;7.0;2;61
78.0;182.0;80.0;3.0;5.0;6.0;3;92
82.0;178.0;76.0;1.0;0.0;4.0;1;86
79.0;200.0;76.0;0.0;1.0;9.0;1;74
81.0;186.0;80.0;1.0;2.0;2.0;2;81
80.0;212.0;87.0;1.0;5.0;8.0;2;74
80.0;166.0;100.0;0.0;1.0;5.0;4;59
82.0;184.0;76.0;3.0;2.0;3.0;4;92
83.0;188.0;64.0;2.0;0.0;9.0;3;91
78.0;206.0;95.0;1.0;8.0;9.0;1;76
78.0;174.0;85.0;1.0;18.0;4.0;1;64
79.0;178.0;68.0;3.0;18.0;9.0;2;77
82.0;171.0;83.0;1.0;13.0;6.0;2;71
82.0;181.0;69.0;0.0;8.0;9.0;2;68
78.0;208.0;104.0;2.0;21.0;9.0;2;66
79.0;195.0;75.0;0.0;1.0;6.0;1;75
80.0;190.0;67.0;1.0;11.0;6.0;1;71
82.0;177.0;69.0;1.0;18.0;2.0;2;73
79.0;170.0;100.0;1.0;8.0;8.0;2;63
82.0;183.0;77.0;3.0;0.0;1.0;2;101
80.0;203.0;62.0;1.0;10.0;0.0;2;81
80.0;188.0;88.0;1.0;1.0;9.0;3;71
79.0;189.0;69.0;1.0;4.0;5.0;3;80
81.0;173.0;89.0;1.0;5.0;8.0;2;74
80.0;171.0;71.0;1.0;0.0;8.0;2;73
81.0;178.0;86.0;3.0;7.0;6.0;3;89
78.0;174.0;61.0;1.0;19.0;0.0;2;72
78.0;173.0;72.0;2.0;1.0;7.0;2;86
78.0;164.0;61.0;2.0;7.0;4.0;2;86
81.0;189.0;79.0;2.0;8.0;7.0;1;82
83.0;164.0;90.0;1.0;0.0;8.0;2;79
79.0;185.0;94.0;1.0;9.0;7.0;2;65
76.0;166.0;81.0;1.0;6.0;6.0;3;60
82.0;168.0;61.0;2.0;12.0;9.0;1;86
76.0;203.0;79.0;1.0;17.0;5.0;2;66
80.0;189.0;82.0;3.0;16.0;8.0;1;85
80.0;205.0;63.0;2.0;7.0;6.0;2;84
79.0;209.0;79.0;3.0;4.0;7.0;1;100
81.0;176.0;86.0;1.0;17.0;6.0;1;67
80.0;169.0;86.0;1.0;1.0;6.0;3;70
81.0;160.0;83.0;3.0;12.0;1.0;2;83
80.0;183.0;101.0;0.0;4.0;8.0;4;57
80.0;196.0;88.0;2.0;11.0;4.0;1;86
82.0;198.0;75.0;2.0;22.0;5.0;4;72
81.0;185.0;62.0;1.0;22.0;9.0;3;62
79.0;186.0;85.0;3.0;0.0;7.0;1;98
81.0;201.0;69.0;3.0;20.0;6.0;2;87
83.0;193.0;67.0;2.0;6.0;8.0;1;86
81.0;165.0;92.0;1.0;0.0;6.0;2;76
80.0;185.0;83.0;1.0;18.0;3.0;2;69
80.0;178.0;109.0;3.0;0.0;0.0;2;99
82.0;185.0;112.0;1.0;1.0;9.0;2;72
81.0;194.0;86.0;1.0;19.0;2.0;2;73
79.0;178.0;89.0;1.0;7.0;6.0;1;77
82.0;179.0;83.0;1.0;13.0;6.0;2;64
80.0;188.0;104.0;2.0;10.0;1.0;3;79
79.0;177.0;77.0;1.0;21.0;7.0;2;64
81.0;191.0;63.0;1.0;22.0;2.0;3;65
80.0;185.0;112.0;2.0;3.0;9.0;1;83
76.0;212.0;90.0;2.0;15.0;9.0;2;75
80.0;179.0;66.0;1.0;2.0;7.0;1;79
81.0;181.0;76.0;3.0;12.0;4.0;4;88
80.0;169.0;111.0;1.0;19.0;9.0;3;48
78.0;199.0;71.0;1.0;21.0;8.0;2;62
81.0;180.0;70.0;2.0;8.0;5.0;2;84
81.0;203.0;64.0;1.0;5.0;5.0;1;86
82.0;173.0;99.0;3.0;9.0;9.0;2;83
81.0;191.0;73.0;1.0;2.0;9.0;1;81
82.0;183.0;64.0;2.0;2.0;9.0;4;79
79.0;192.0;79.0;2.0;5.0;9.0;1;90
78.0;202.0;93.0;2.0;17.0;10.0;3;64
80.0;195.0;71.0;3.0;17.0;5.0;1;95
80.0;178.0;81.0;2.0;11.0;4.0;5;70
77.0;171.0;61.0;2.0;2.0;9.0;2;78
80.0;211.0;82.0;2.0;13.0;7.0;1;87
83.0;165.0;88.0;2.0;8.0;9.0;3;75
81.0;155.0;81.0;2.0;15.0;7.0;1;77
82.0;186.0;109.0;1.0;21.0;2.0;3;60
80.0;210.0;73.0;1.0;3.0;8.0;2;77
79.0;189.0;92.0;0.0;16.0;2.0;3;57
80.0;187.0;86.0;1.0;11.0;0.0;2;71
79.0;203.0;72.0;1.0;4.0;6.0;2;82
78.0;189.0;95.0;1.0;1.0;10.0;2;77
79.0;177.0;77.0;1.0;1.0;6.0;1;82
81.0;170.0;67.0;1.0;6.0;2.0;2;75
81.0;187.0;103.0;1.0;14.0;9.0;3;59
79.0;193.0;73.0;3.0;0.0;8.0;3;95
80.0;186.0;66.0;2.0;15.0;5.0;3;79
78.0;174.0;74.0;1.0;18.0;1.0;2;62
80.0;164.0;78.0;1.0;11.0;1.0;3;69
80.0;197.0;73.0;2.0;9.0;8.0;2;82
81.0;191.0;79.0;1.0;0.0;8.0;1;82
83.0;166.0;69.0;1.0;13.0;3.0;1;76
80.0;173.0;63.0;1.0;19.0;8.0;2;64
81.0;183.0;72.0;1.0;6.0;9.0;3;72
78.0;184.0;66.0;2.0;16.0;9.0;2;76
81.0;175.0;61.0;1.0;8.0;6.0;4;72
79.0;177.0;63.0;0.0;17.0;8.0;3;53
78.0;201.0;94.0;3.0;9.0;1.0;3;91
81.0;198.0;67.0;2.0;4.0;9.0;3;81
81.0;189.0;98.0;2.0;9.0;1.0;3;79
82.0;175.0;66.0;3.0;18.0;2.0;2;92
79.0;156.0;80.0;3.0;8.0;7.0;3;79
84.0;185.0;76.0;1.0;16.0;1.0;1;76
78.0;172.0;68.0;2.0;1.0;4.0;1;95
78.0;192.0;109.0;2.0;10.0;0.0;3;74
77.0;165.0;60.0;3.0;18.0;5.0;3;79
80.0;191.0;90.0;1.0;2.0;0.0;2;82
79.0;175.0;108.0;2.0;7.0;7.0;3;68
79.0;189.0;62.0;2.0;11.0;8.0;1;82
81.0;160.0;92.0;1.0;14.0;7.0;3;62
77.0;197.0;94.0;2.0;21.0;7.0;2;66
81.0;164.0;75.0;2.0;2.0;5.0;2;89
80.0;197.0;84.0;2.0;6.0;6.0;2;84
78.0;195.0;67.0;1.0;5.0;4.0;2;78
78.0;208.0;80.0;1.0;11.0;2.0;4;69
79.0;198.0;71.0;3.0;4.0;8.0;1;98
79.0;173.0;65.0;2.0;15.0;8.0;2;73
80.0;180.0;93.0;2.0;3.0;9.0;2;82
80.0;187.0;95.0;1.0;12.0;9.0;3;65
80.0;170.0;82.0;2.0;0.0;5.0;1;93
76.0;179.0;77.0;2.0;4.0;9.0;4;70
82.0;190.0;79.0;1.0;19.0;3.0;3;66
84.0;175.0;74.0;2.0;2.0;3.0;3;89
